_id|attr1id|attr1list|attr2id|vendor|of8|color|dept|description|largepicture|price|title|overallqoh|quantityonhandsum|sale|sizelist|style|SHIPPINGSURCHARGE|TOPSELLER|JUSTIN|MEGANPICK|FINDS|SHOECHARGE|exclusive
6329|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|86|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6330|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|86|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6332|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|24|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6333|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|24|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6335|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|77|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6336|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|77|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6338|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|34|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6339|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|34|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6377|13383|Grey,Red,Pink,Taupe,Blue|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23157-DEFAULT-l.jpg|68|Lover Rib Thermal|27|NULL|N|XS,S,M,L|OB519393|0|Y|NULL|Y|N|NULL|N
6381|13383|Grey,Red,Pink,Taupe,Blue|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23157-DEFAULT-l.jpg|68|Lover Rib Thermal|27|NULL|N|XS,S,M,L|OB519393|0|Y|NULL|Y|N|NULL|N
6382|13383|Grey,Red,Pink,Taupe,Blue|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23157-DEFAULT-l.jpg|68|Lover Rib Thermal|28|NULL|N|XS,S,M,L|OB519393|0|Y|NULL|Y|N|NULL|N
6386|13383|Grey,Red,Pink,Taupe,Blue|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23157-DEFAULT-l.jpg|68|Lover Rib Thermal|28|NULL|N|XS,S,M,L|OB519393|0|Y|NULL|Y|N|NULL|N
6387|13383|Grey,Red,Pink,Taupe,Blue|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23157-DEFAULT-l.jpg|68|Lover Rib Thermal|22|NULL|N|XS,S,M,L|OB519393|0|Y|NULL|Y|N|NULL|N
6835|10853|Green|NULL|FATE|NULL|NULL|TOPS|NULL|23079-DEFAULT-l.jpg|78|Drape Vest|7|NULL|N|S,M,L|FTJS04|0|Y|NULL|N|N|NULL|N
6836|10853|Green|NULL|FATE|NULL|NULL|TOPS|NULL|23079-DEFAULT-l.jpg|78|Drape Vest|7|NULL|N|S,M,L|FTJS04|0|Y|NULL|N|N|NULL|N
6839|12958|Grey|NULL|BLANK|NULL|NULL|TOPS|NULL|23393-DEFAULT-l.jpg|98|Private Practice Drape Front Jacket|18|NULL|N|S,M|30M-9027-C|0|NULL|Y|N|N|NULL|N
6840|12958|Grey|NULL|BLANK|NULL|NULL|TOPS|NULL|23393-DEFAULT-l.jpg|98|Private Practice Drape Front Jacket|18|NULL|N|S,M|30M-9027-C|0|NULL|Y|N|N|NULL|N
6845|12682|Black|NULL|BLANK|NULL|NULL|TOPS|NULL|23390-DEFAULT-l.jpg|98|Private Practice Drape Front Jacket|100|NULL|N|XS,S,M,L,XL|30M-9027-B|0|Y|Y|N|N|NULL|N
6846|12682|Black|NULL|BLANK|NULL|NULL|TOPS|NULL|23390-DEFAULT-l.jpg|98|Private Practice Drape Front Jacket|100|NULL|N|XS,S,M,L,XL|30M-9027-B|0|Y|Y|N|N|NULL|N
7264|13006|Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|23503-DEFAULT-l.jpg|118|Lauren Blazer|266|NULL|N|XS,S,M,L,XL|EV2839-DWB|0|Y|NULL|N|N|NULL|Y
7268|13006|Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|23503-DEFAULT-l.jpg|118|Lauren Blazer|225|NULL|N|XS,S,M,L,XL|EV2839-DWB|0|Y|NULL|N|N|NULL|Y
7269|13006|Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|23503-DEFAULT-l.jpg|118|Lauren Blazer|225|NULL|N|XS,S,M,L,XL|EV2839-DWB|0|Y|NULL|N|N|NULL|Y
7273|13006|Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|23503-DEFAULT-l.jpg|118|Lauren Blazer|148|NULL|N|XS,S,M,L,XL|EV2839-DWB|0|Y|NULL|N|N|NULL|Y
7274|13006|Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|23503-DEFAULT-l.jpg|118|Lauren Blazer|148|NULL|N|XS,S,M,L,XL|EV2839-DWB|0|Y|NULL|N|N|NULL|Y
7278|13006|Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|23503-DEFAULT-l.jpg|118|Lauren Blazer|42|NULL|N|XS,S,M,L,XL|EV2839-DWB|0|Y|NULL|N|N|NULL|Y
7279|13006|Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|23503-DEFAULT-l.jpg|118|Lauren Blazer|42|NULL|N|XS,S,M,L,XL|EV2839-DWB|0|Y|NULL|N|N|NULL|Y
7301|12682|Black|NULL|BENCH|NULL|NULL|TOPS|NULL|23609-DEFAULT-l.jpg|138|Bradie II Zip Hoody|41|NULL|N|S,M,L,XL|BLFA1309|0|NULL|Y|N|N|NULL|Y
7302|12682|Black|NULL|BENCH|NULL|NULL|TOPS|NULL|23609-DEFAULT-l.jpg|138|Bradie II Zip Hoody|41|NULL|N|S,M,L,XL|BLFA1309|0|NULL|Y|N|N|NULL|Y
7304|12682|Black|NULL|BENCH|NULL|NULL|TOPS|NULL|23609-DEFAULT-l.jpg|138|Bradie II Zip Hoody|212|NULL|N|S,M,L,XL|BLFA1309|0|NULL|Y|N|N|NULL|Y
7305|12682|Black|NULL|BENCH|NULL|NULL|TOPS|NULL|23609-DEFAULT-l.jpg|138|Bradie II Zip Hoody|212|NULL|N|S,M,L,XL|BLFA1309|0|NULL|Y|N|N|NULL|Y
7307|12682|Black|NULL|BENCH|NULL|NULL|TOPS|NULL|23609-DEFAULT-l.jpg|138|Bradie II Zip Hoody|257|NULL|N|S,M,L,XL|BLFA1309|0|NULL|Y|N|N|NULL|Y
7308|12682|Black|NULL|BENCH|NULL|NULL|TOPS|NULL|23609-DEFAULT-l.jpg|138|Bradie II Zip Hoody|257|NULL|N|S,M,L,XL|BLFA1309|0|NULL|Y|N|N|NULL|Y
7310|12682|Black|NULL|BENCH|NULL|NULL|TOPS|NULL|23609-DEFAULT-l.jpg|138|Bradie II Zip Hoody|182|NULL|N|S,M,L,XL|BLFA1309|0|NULL|Y|N|N|NULL|Y
7311|12682|Black|NULL|BENCH|NULL|NULL|TOPS|NULL|23609-DEFAULT-l.jpg|138|Bradie II Zip Hoody|182|NULL|N|S,M,L,XL|BLFA1309|0|NULL|Y|N|N|NULL|Y
7313|10853|Green|NULL|JOHN AND JENN|NULL|NULL|TOPS|NULL|23606-DEFAULT-l.jpg|148|Lark Utility Vegan Leather Jacket|64|NULL|N|XS,S,M,L,XL|F440DC03|0|Y|Y|N|N|NULL|N
7314|10853|Green|NULL|JOHN AND JENN|NULL|NULL|TOPS|NULL|23606-DEFAULT-l.jpg|148|Lark Utility Vegan Leather Jacket|64|NULL|N|XS,S,M,L,XL|F440DC03|0|Y|Y|N|N|NULL|N
7317|10853|Green|NULL|JOHN AND JENN|NULL|NULL|TOPS|NULL|23606-DEFAULT-l.jpg|148|Lark Utility Vegan Leather Jacket|292|NULL|N|XS,S,M,L,XL|F440DC03|0|Y|Y|N|N|NULL|N
7318|10853|Green|NULL|JOHN AND JENN|NULL|NULL|TOPS|NULL|23606-DEFAULT-l.jpg|148|Lark Utility Vegan Leather Jacket|292|NULL|N|XS,S,M,L,XL|F440DC03|0|Y|Y|N|N|NULL|N
3370|12777|Black,Purple|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|22347-DEFAULT-l.jpg|28|Lace Bandeau|13|NULL|Y|XS,S,M,L|F715O220A-16|0|Y|NULL|N|Y|NULL|N
3377|13251|Purple,Pink,Yellow,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|22348-DEFAULT-l.jpg|20|Galloon Lace Halter|57|NULL|Y|XS,S,M,L|F763O915-S16|0|Y|NULL|N|Y|NULL|N
3385|13251|Purple,Pink,Yellow,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|22348-DEFAULT-l.jpg|20|Galloon Lace Halter|35|NULL|Y|XS,S,M,L|F763O915-S16|0|Y|NULL|N|Y|NULL|N
3393|13251|Purple,Pink,Yellow,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|22348-DEFAULT-l.jpg|20|Galloon Lace Halter|53|NULL|Y|XS,S,M,L|F763O915-S16|0|Y|NULL|N|Y|NULL|N
3401|13251|Purple,Pink,Yellow,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|22348-DEFAULT-l.jpg|20|Galloon Lace Halter|103|NULL|Y|XS,S,M,L|F763O915-S16|0|Y|NULL|N|Y|NULL|N
3409|13251|Purple,Pink,Yellow,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|22348-DEFAULT-l.jpg|20|Galloon Lace Halter|10|NULL|Y|XS,S,M,L|F763O915-S16|0|Y|NULL|N|Y|NULL|N
3417|13251|Purple,Pink,Yellow,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|22348-DEFAULT-l.jpg|20|Galloon Lace Halter|84|NULL|Y|XS,S,M,L|F763O915-S16|0|Y|NULL|N|Y|NULL|N
3425|13251|Purple,Pink,Yellow,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|22348-DEFAULT-l.jpg|20|Galloon Lace Halter|84|NULL|Y|XS,S,M,L|F763O915-S16|0|Y|NULL|N|Y|NULL|N
3877|12801|Red,White|NULL|BILLABONG|NULL|NULL|TOPS|NULL|23119-DEFAULT-l.jpg|64.95|Beach Ramblin Cardy|17|NULL|Y|S,M,L|JV14GBEA|0|NULL|NULL|Y|Y|NULL|N
3878|12801|Red,White|NULL|BILLABONG|NULL|NULL|TOPS|NULL|23119-DEFAULT-l.jpg|64.95|Beach Ramblin Cardy|17|NULL|Y|S,M,L|JV14GBEA|0|NULL|NULL|Y|Y|NULL|N
3881|12801|Red,White|NULL|BILLABONG|NULL|NULL|TOPS|NULL|23119-DEFAULT-l.jpg|64.95|Beach Ramblin Cardy|5|NULL|Y|S,M,L|JV14GBEA|0|NULL|NULL|Y|Y|NULL|N
3882|12801|Red,White|NULL|BILLABONG|NULL|NULL|TOPS|NULL|23119-DEFAULT-l.jpg|64.95|Beach Ramblin Cardy|5|NULL|Y|S,M,L|JV14GBEA|0|NULL|NULL|Y|Y|NULL|N
3885|12801|Red,White|NULL|BILLABONG|NULL|NULL|TOPS|NULL|23119-DEFAULT-l.jpg|64.95|Beach Ramblin Cardy|5|NULL|Y|S,M,L|JV14GBEA|0|NULL|NULL|Y|Y|NULL|N
3886|12801|Red,White|NULL|BILLABONG|NULL|NULL|TOPS|NULL|23119-DEFAULT-l.jpg|64.95|Beach Ramblin Cardy|5|NULL|Y|S,M,L|JV14GBEA|0|NULL|NULL|Y|Y|NULL|N
3889|12801|Red,White|NULL|BILLABONG|NULL|NULL|TOPS|NULL|23119-DEFAULT-l.jpg|64.95|Beach Ramblin Cardy|9|NULL|Y|S,M,L|JV14GBEA|0|NULL|NULL|Y|Y|NULL|N
3890|12801|Red,White|NULL|BILLABONG|NULL|NULL|TOPS|NULL|23119-DEFAULT-l.jpg|64.95|Beach Ramblin Cardy|9|NULL|Y|S,M,L|JV14GBEA|0|NULL|NULL|Y|Y|NULL|N
3893|12801|Red,White|NULL|BILLABONG|NULL|NULL|TOPS|NULL|23119-DEFAULT-l.jpg|64.95|Beach Ramblin Cardy|4|NULL|Y|S,M,L|JV14GBEA|0|NULL|NULL|Y|Y|NULL|N
3894|12801|Red,White|NULL|BILLABONG|NULL|NULL|TOPS|NULL|23119-DEFAULT-l.jpg|64.95|Beach Ramblin Cardy|4|NULL|Y|S,M,L|JV14GBEA|0|NULL|NULL|Y|Y|NULL|N
4640|2335|Purple|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22637-DEFAULT-l.jpg|58|Bella Button Front|6|NULL|Y|XS,S,M,L|C8774A-F3968|0|NULL|NULL|N|Y|NULL|N
4643|2335|Purple|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22637-DEFAULT-l.jpg|58|Bella Button Front|6|NULL|Y|XS,S,M,L|C8774A-F3968|0|NULL|NULL|N|Y|NULL|N
4645|2335|Purple|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22637-DEFAULT-l.jpg|58|Bella Button Front|17|NULL|Y|XS,S,M,L|C8774A-F3968|0|NULL|NULL|N|Y|NULL|N
4648|2335|Purple|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22637-DEFAULT-l.jpg|58|Bella Button Front|17|NULL|Y|XS,S,M,L|C8774A-F3968|0|NULL|NULL|N|Y|NULL|N
4650|2335|Purple|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22637-DEFAULT-l.jpg|58|Bella Button Front|23|NULL|Y|XS,S,M,L|C8774A-F3968|0|NULL|NULL|N|Y|NULL|N
4653|2335|Purple|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22637-DEFAULT-l.jpg|58|Bella Button Front|23|NULL|Y|XS,S,M,L|C8774A-F3968|0|NULL|NULL|N|Y|NULL|N
4655|2335|Purple|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22637-DEFAULT-l.jpg|58|Bella Button Front|23|NULL|Y|XS,S,M,L|C8774A-F3968|0|NULL|NULL|N|Y|NULL|N
4658|2335|Purple|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22637-DEFAULT-l.jpg|58|Bella Button Front|23|NULL|Y|XS,S,M,L|C8774A-F3968|0|NULL|NULL|N|Y|NULL|N
4661|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|32|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
4662|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|32|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
5048|1142|Blue|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22641-DEFAULT-l.jpg|48|Bella Button Down|8|NULL|Y|L,XL|C8774A-F3740-10|0|NULL|NULL|N|Y|NULL|N
5049|1142|Blue|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22641-DEFAULT-l.jpg|48|Bella Button Down|8|NULL|Y|L,XL|C8774A-F3740-10|0|NULL|NULL|N|Y|NULL|N
5053|12913|White|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22663-DEFAULT-l.jpg|48|Bella Button Down|8|NULL|Y|S,M,L,XL|C8774A-F4021|0|Y|NULL|N|Y|NULL|N
5054|12913|White|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22663-DEFAULT-l.jpg|48|Bella Button Down|8|NULL|Y|S,M,L,XL|C8774A-F4021|0|Y|NULL|N|Y|NULL|N
5059|12913|White|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22663-DEFAULT-l.jpg|48|Bella Button Down|18|NULL|Y|S,M,L,XL|C8774A-F4021|0|Y|NULL|N|Y|NULL|N
5060|12913|White|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22663-DEFAULT-l.jpg|48|Bella Button Down|18|NULL|Y|S,M,L,XL|C8774A-F4021|0|Y|NULL|N|Y|NULL|N
5065|12913|White|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22663-DEFAULT-l.jpg|48|Bella Button Down|18|NULL|Y|S,M,L,XL|C8774A-F4021|0|Y|NULL|N|Y|NULL|N
5066|12913|White|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22663-DEFAULT-l.jpg|48|Bella Button Down|18|NULL|Y|S,M,L,XL|C8774A-F4021|0|Y|NULL|N|Y|NULL|N
5071|12913|White|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22663-DEFAULT-l.jpg|48|Bella Button Down|13|NULL|Y|S,M,L,XL|C8774A-F4021|0|Y|NULL|N|Y|NULL|N
5072|12913|White|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|22663-DEFAULT-l.jpg|48|Bella Button Down|13|NULL|Y|S,M,L,XL|C8774A-F4021|0|Y|NULL|N|Y|NULL|N
5077|12659|Red|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|23029-DEFAULT-l.jpg|58|Bella Button Down|6|NULL|Y|L,XL|F3603A-6|0|NULL|NULL|Y|Y|NULL|N
5078|12659|Red|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|23029-DEFAULT-l.jpg|58|Bella Button Down|6|NULL|Y|L,XL|F3603A-6|0|NULL|NULL|Y|Y|NULL|N
5082|12659|Red|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|23029-DEFAULT-l.jpg|58|Bella Button Down|4|NULL|Y|L,XL|F3603A-6|0|NULL|NULL|Y|Y|NULL|N
5083|12659|Red|NULL|BEACHLUNCHLOUNGE|NULL|NULL|TOPS|NULL|23029-DEFAULT-l.jpg|58|Bella Button Down|4|NULL|Y|L,XL|F3603A-6|0|NULL|NULL|Y|Y|NULL|N
5087|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|138|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5088|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|138|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5089|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|138|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5093|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|60|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5094|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|60|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5095|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|60|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5099|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|8|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5100|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|8|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5101|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|8|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5105|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|26|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5106|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|26|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5107|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|26|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
6253|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|43|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6254|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|43|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6258|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|59|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6259|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|59|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6263|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|197|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6264|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|197|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6268|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|214|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6269|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|214|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6273|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|240|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6274|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|240|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6278|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|147|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6279|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|147|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6283|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|136|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6284|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|136|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6288|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|175|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6289|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|175|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6293|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|86|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6294|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|86|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6298|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|97|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6299|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|97|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6303|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|103|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6304|12978|Blue,White,Red|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23140-DEFAULT-l.jpg|68|Bandana Cuff|103|NULL|N|XS,S,M,L|OB519389|0|Y|NULL|N|N|NULL|N
6308|5|Pink|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23149-DEFAULT-l.jpg|68|Bondi Tank|52|NULL|Y|XS,S,M|OB499892|0|NULL|NULL|N|N|NULL|N
6309|5|Pink|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23149-DEFAULT-l.jpg|68|Bondi Tank|52|NULL|Y|XS,S,M|OB499892|0|NULL|NULL|N|N|NULL|N
